what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453269344957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453269350195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453269350276
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1453269350492
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1453269350509
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1453269352029
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1453269352029
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1453269353368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453269357828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453269378432
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1453269380560
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1453269380660
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1453269382027
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1453269383292
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1453269383402
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1453269383502
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1453269383551
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1453269383617
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1453269383629
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1453269383781
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1453269383873
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1453269383949
opened,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1453269384042
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1453269384142
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1453269385421
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1453269385532
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1453269385581
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1453269385612
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1453269385650
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1453269385705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453269390884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453269392299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453269393085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453269397308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453269398100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453269399419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453269400460
